ID, Cloth ID,Age,Review,Rating,Category
20026,1009,25,Classic and feminine,5,Skirts
20027,1180,54,I would keep it if it was not asymmetrical,4,Blouses
20028,1081,47,It is versitle and sleek design.,5,Dresses
20029,1122,37,Unflattering,2,Outerwear
20030,868,32,Eh.,2,Knits
20031,1037,28,Love pilcro,5,Jeans
20032,1075,34,Almost perfect,3,Dresses
20033,895,32,Love it,5,Fine gauge
20034,895,71,Great top!!,5,Fine gauge
20035,1037,35,Tts but smaller than the pilcro high rises,4,Jeans
20036,1037,44,Not petite,4,Jeans
20037,1037,62,Great cords,5,Jeans
20038,895,36,,5,Fine gauge
20039,1037,57,So sad! this year's pant is sooo much shorter!,2,Jeans
20040,868,42,Fabric was itchy for me,3,Knits
20041,1122,51,More like a bathrobe,2,Outerwear
20042,1075,41,Midi dress,5,Dresses
20043,872,83,Fantastic &  fun,5,Knits
20044,895,47,,3,Fine gauge
20045,1081,31,Great peasant dress!,5,Dresses
20046,1037,39,The perfect skinny cord,5,Jeans
20047,1037,34,Perfect cords! they do run short!,5,Jeans
20048,1037,22,Great pants,5,Jeans
20049,1037,24,Great cords!,5,Jeans
20050,1037,43,Love these pants!,5,Jeans
20051,895,35,,2,Fine gauge
20052,1075,65,Perfect,5,Dresses
20053,1037,23,Softest pants,5,Jeans
20054,872,40,Peplum top,4,Knits
20055,1037,60,Fabulous cords,5,Jeans
20056,1122,49,,1,Outerwear
20057,868,38,Nice top!,5,Knits
20058,862,48,,5,Knits
20059,868,65,"Lots of stretch, nice 4 layering",5,Knits
20060,1081,60,Seriously?,2,Dresses
20061,1037,36,Fall cords,5,Jeans
20062,895,34,A+++,5,Fine gauge
20063,1081,65,,3,Dresses
20064,1037,58,,5,Jeans
20065,895,24,Easy,5,Fine gauge
20066,49,27,Love this piece!!!,5,Intimates
20067,833,41,Not for a 34g,4,Blouses
20068,992,40,Pretty print!,5,Skirts
20069,823,60,Lovely summer into fall top!,5,Blouses
20070,823,27,"Gorgeous, unique top",4,Blouses
20071,936,23,Long and wonderful,5,Sweaters
20072,1094,36,"I never write reviews, but...",5,Dresses
20073,833,53,,5,Blouses
20074,823,36,Dressy or casual,5,Blouses
20075,778,42,"Beautiful print, so comfy!",5,Lounge
20076,1094,26,Gorgeous dress,5,Dresses
20077,824,83,Gorgeous!,5,Blouses
20078,833,53,So beautifully done...,5,Blouses
20079,823,39,So comfortable,5,Blouses
20080,824,31,"Love style, not quality",3,Blouses
20081,1094,24,A head turner!,5,Dresses
20082,823,70,Party in the back,5,Blouses
20083,866,37,,5,Knits
20084,967,32,,5,Jackets
20085,936,50,Weird arm holes,3,Sweaters
20086,1094,32,Ripped after one wear,2,Dresses
20087,824,26,Lumpy on the sides,2,Blouses
20088,772,50,Comfy sweatshirt!,5,
20089,1068,49,Love these pin stripe chinos,5,Pants
20090,866,24,,5,Knits
20091,1079,57,Beautiful silk dress,4,Dresses
20092,1094,32,Beautiful dress - sleeve problems,3,Dresses
20093,967,32,,5,Jackets
20094,967,46,"Great bomber for cool, not freezing, weather",4,Jackets
20095,1094,29,,5,Dresses
20096,1094,26,Beautiful and simple dress,5,Dresses
20097,823,37,Best pick for the fall !,5,Blouses
20098,1079,46,Only looks good in photos,1,Dresses
20099,823,26,Nice but large,4,Blouses
20100,823,48,Lovely tank for fall,5,Blouses
20101,823,50,Totally cute and unique,5,Blouses
20102,868,20,Favorite new top,5,Knits
20103,883,38,Pretty but not enough for the price,3,Knits
20104,508,37,Cool beach pants,5,Sleep
20105,520,41,Cute tank,4,Layering
20106,883,65,Not sure,2,Knits
20107,823,47,Petite frames will love this!,1,Blouses
20108,883,37,,4,Knits
20109,520,39,Love!!,5,Layering
20110,883,25,Not for curves,3,Knits
20111,520,36,,3,Layering
20112,1008,33,Surpassed expectations !,5,Skirts
20113,824,44,,4,Blouses
20114,868,46,Summer love,5,Knits
20115,883,52,Fun top...pretty color...pinkish lavender,5,Knits
20116,883,40,,4,Knits
20117,520,37,,4,Layering
20118,520,39,Ok for the price,4,Layering
20119,520,32,White tank,4,Layering
20120,1059,30,Perfect romper,5,Pants
20121,1094,45,Great dress,5,Dresses
20122,883,20,Lovely top,5,Knits
20123,824,46,"Strange cut, pretty idea",4,Blouses
20124,824,66,Beautiful blouse,5,Blouses
20125,520,44,Hit or miss,4,Layering
20126,520,36,Please bring back more!!!,5,Layering
20127,883,41,Love the detail!,5,Knits
20128,1059,35,Nope,1,Pants
20129,508,46,Perfect for hot summer nights!,5,Sleep
20130,520,39,Awesome basic tee,5,Layering
20131,520,30,Great fit,4,Layering
20132,520,39,Awesome tank or layering piece!,4,Layering
20133,1059,30,"Pretty, but extremely thin",2,Pants
20134,1088,50,Gorgeous maxi dress,5,Dresses
20135,520,52,Could be great,4,Layering
20136,508,43,,5,Sleep
20137,883,32,,5,Knits
20138,818,38,,1,Blouses
20139,520,39,,5,Layering
20140,883,53,,4,Knits
20141,823,66,Beautiful but small,4,Blouses
20142,520,39,Nice tank,4,Layering
20143,883,44,Chemical smell,1,Knits
20144,883,33,Pretty top!!!!,5,Knits
20145,823,57,"My recommendation is a ""maybe""",3,Blouses
20146,520,35,Great spin on a basic tank,5,Layering
20147,883,47,Dye stains everything!,2,Knits
20148,868,50,Unflattering fit,1,Knits
20149,520,46,Great basic tank,4,Layering
20150,1008,48,Heavenly,5,Skirts
20151,520,30,,5,Layering
20152,520,27,Prefect little tank,4,Layering
20153,1008,54,Perfect spring skirt,5,Skirts
20154,883,44,Cute styling but...,1,Knits
20155,520,42,Good basic but runs a bi big,4,Layering
20156,1094,65,"So cute, runs large!!!",5,Dresses
20157,520,35,,5,Layering
20158,520,73,Sexiest t eva!!!,5,Layering
20159,883,44,Nice surprise,4,Knits
20160,1088,29,Stunning but small,4,Dresses
20161,883,43,Lovely color,3,Knits
20162,520,38,Sheer but great fit,4,Layering
20163,862,37,Runs large...until you wash it,2,Knits
20164,883,29,Comfy and cute,4,Knits
20165,520,49,"Great tank, love the wider straps",5,Layering
20166,1008,28,,5,Skirts
20167,1008,38,Great comfy skirt,5,Skirts
20168,520,54,Fun tshirt design,4,Layering
20169,520,27,Love this simple tank!,5,Layering
20170,16,39,Gorgeous,5,Dresses
20171,883,35,Love this shirt,5,Knits
20172,520,46,Wide-strap tank,4,Layering
20173,883,35,Beautiful color!,4,Knits
20174,520,19,,5,Layering
20175,520,33,"Perfect cut, very thin",4,Layering
20176,1008,56,Great skirt!,5,Skirts
20177,520,45,Special tee,5,Layering
20178,520,29,Great summer top!,5,Layering
20179,883,42,Not worth the price,2,Knits
20180,883,33,Very cute top!,5,Knits
20181,883,32,,4,Knits
20182,883,46,Color transferred to my skin,1,Knits
20183,883,37,Cute but too long,3,Knits
20184,999,27,Work-appropriate and classy,5,Skirts
20185,881,44,Fall luxury,4,Knits
20186,881,53,,5,Knits
20187,873,56,Super huge top,2,Knits
20188,881,39,Sad but true,2,Knits
20189,898,56,Warm wool,5,Fine gauge
20190,881,52,Nice fit,5,Knits
20191,1126,35,Special pattern unique design,5,Outerwear
20192,872,33,Not for me...,4,Knits
20193,1078,43,"Easy, beautiful and different",5,Dresses
20194,1004,31,Pretty but not perfect,3,Skirts
20195,881,39,Jury out for pilling (from previous commets),4,Knits
20196,1004,39,Pretty colors more for fall though,4,Skirts
20197,1004,50,"Amazing quality, beautiful design",5,Skirts
20198,1078,43,Get this now!,5,Dresses
20199,706,41,Adorable but overpriced,4,Lounge
20200,1078,29,Way better in person,4,Dresses
20201,1126,58,So in love,5,Outerwear
20202,873,25,Perf for casual outing,4,Knits
20203,1078,44,Sack dress,2,Dresses
20204,834,56,Very pretty,4,Blouses
20205,881,47,,2,Knits
20206,1111,34,Stunning,5,Dresses
20207,873,33,Basic top with frills!,5,Knits
20208,355,30,So cute in person!,5,Swim
20209,685,26,Sexy and comfy,5,Sleep
20210,881,51,Love it,4,Knits
20211,1004,24,Not recommended for girls with curves,2,Skirts
20212,881,41,So soft!,4,Knits
20213,873,51,Cute top,5,Knits
20214,881,59,Pull over sweater,2,Knits
20215,1126,57,Very pretty--runs very long though!,4,Outerwear
20216,881,64,Pilling problem,3,Knits
20217,1078,48,"Cute, but...",2,Dresses
20218,706,47,Easy-fitting dress for casual summer days,5,Lounge
20219,872,39,Super soft way to change up a basic outfit!,5,Knits
20220,706,35,Love this dress!,4,Lounge
20221,862,21,Runs very large,4,Knits
20222,1078,37,At once matronly and sexy?,3,Dresses
20223,1078,38,Lovely dress and fit,5,Dresses
20224,873,62,I own this top in 3 colors!,5,Knits
20225,706,32,Nope,1,Lounge
20226,1078,41,Cute but not right for me,3,Dresses
20227,881,45,So soft and cozy,5,Knits
20228,898,22,,5,Fine gauge
20229,881,48,So comfortable!,5,Knits
20230,700,67,,5,Intimates
20231,881,58,So comfortable,5,Knits
20232,881,47,,5,Knits
20233,872,48,Gorgeous gorgeous gorgeous,5,Knits
20234,1070,43,Awesome,5,Pants
20235,895,35,Detailing is amazing,5,Fine gauge
20236,831,56,Gorgeous versatile velvet top,5,Blouses
20237,985,50,Cute style,5,Jackets
20238,614,31,Love this romper,5,Shorts
20239,873,58,Great versatile top,5,Knits
20240,868,30,No,1,Knits
20241,985,25,Perfect light jacket for fall/spring,5,Jackets
20242,897,30,Perfection,5,Fine gauge
20243,927,48,Sweet sweater,5,Sweaters
20244,895,33,So soft,5,Fine gauge
20245,895,39,,5,Fine gauge
20246,985,59,Love,5,Jackets
20247,831,50,Gorgeous!,5,Blouses
20248,927,41,Perfect for summer evenings,5,Sweaters
20249,985,36,Very nice,5,Jackets
20250,1051,40,Sorry i returned these,4,Pants
20251,927,68,Great piece,5,Sweaters
20252,1082,57,,5,Dresses
20253,831,50,Timeless black velvet top,5,Blouses
20254,824,65,Not for the full figured,1,Blouses
20255,985,62,Beautiful jacket,4,Jackets
20256,1082,30,,5,Dresses
20257,831,62,,4,Blouses
20258,927,46,,4,Sweaters
20259,927,33,,5,Sweaters
20260,614,32,Has potentail,3,Shorts
20261,927,38,Great spring/summer cardigan,5,Sweaters
20262,985,63,Just what i was looking for.,5,Jackets
20263,927,65,This is a wow!!!,5,Sweaters
20264,1051,45,Fun pattern,4,Pants
20265,985,33,,4,Jackets
20266,895,68,Intricate knit stitches,4,Fine gauge
20267,985,22,Cute and comfy,4,Jackets
20268,831,27,Lovely and comfortable,4,Blouses
20269,614,35,My first romper,5,Shorts
20270,927,55,Super cute,5,Sweaters
20271,985,32,Buy it!,5,Jackets
20272,1051,34,Great pants; run large,4,Pants
20273,895,36,Nice cardi,4,Fine gauge
20274,1051,20,Great print,4,Pants
20275,1103,31,,5,Dresses
20276,1082,61,Great dress,4,Dresses
20277,242,35,Runs super small,4,Swim
20278,242,46,Stunning one piece suit,5,Swim
20279,1035,25,Perfect jeans,5,Jeans
20280,1095,48,"Easy, breezy style",4,Dresses
20281,1033,48,Great fitting jean.,5,Jeans
20282,1035,32,Comfort and style,5,Jeans
20283,1082,38,Wish this worked for me...,3,Dresses
20284,242,37,Great suit for many body types,4,Swim
20285,828,33,,4,Blouses
20286,828,61,Great purchase,5,Blouses
20287,1095,39,Odd fit,1,Dresses
20288,1089,27,"Beautiful dress, runs large",3,Dresses
20289,1035,37,They look great but are poorly made,1,Jeans
20290,1035,52,,5,Jeans
20291,1033,39,Soft and fabulous,4,Jeans
20292,1095,47,Too small and too large at the same time,2,Dresses
20293,1035,39,Great jeans!,5,Jeans
20294,242,59,Love love love!!,5,Swim
20295,828,27,Versatile off the shoulder,5,Blouses
20296,1035,37,Perfect fit!,5,Jeans
20297,828,51,A great off the shoulder top that ......wait...,5,Blouses
20298,1095,66,,5,Dresses
20299,1089,35,Wanted to love,2,Dresses
20300,1035,29,Best jeans,5,Jeans
20301,1035,26,Not truly legging jeans,2,Jeans
20302,242,41,Great vintage inspired bathing suit,5,Swim
20303,1035,42,The denim god's answered my prayers!,5,Jeans
20304,1035,40,Love these jeans!,5,Jeans
20305,1035,34,I think i'll just live in these permanently!,5,Jeans
20306,1035,23,Perfect one size down,5,Jeans
20307,1035,38,,4,Jeans
20308,1035,36,My new favorite jeans!,5,Jeans
20309,1035,53,Great fit,4,Jeans
20310,945,68,Disappointing,1,Sweaters
20311,909,33,"Great sweater, but color is inaccurate",4,Fine gauge
20312,1074,33,,5,Dresses
20313,1078,33,Petite fits great!,5,Dresses
20314,1078,61,Flattering style,5,Dresses
20315,1078,33,,5,Dresses
20316,872,53,"Runs large, esp. in black!",3,Knits
20317,1078,68,,5,Dresses
20318,872,53,A sweet top,5,Knits
20319,1078,25,Dress perfection,5,Dresses
20320,857,33,Love it!!!,4,Knits
20321,872,50,Nice addition to spring pieces,5,Knits
20322,857,67,,4,Knits
20323,1078,33,Love!! more colors please!!,5,Dresses
20324,871,27,Cute but...,4,Knits
20325,1022,56,Great fit and so comfortable lightweight jean!,5,Jeans
20326,857,29,Tighter than expected,4,Knits
20327,823,51,,5,Blouses
20328,1078,26,Beautiful fit!,5,Dresses
20329,872,46,Comfy top,5,Knits
20330,836,46,Easy breezy summer top,5,Blouses
20331,1049,38,,2,Pants
20332,872,44,Pretty but a bit shapeless,4,Knits
20333,372,52,,5,Lounge
20334,1049,55,,4,Pants
20335,1078,40,Flattering fit!,5,Dresses
20336,1078,56,Perfect fit!,5,Dresses
20337,1078,31,Meh,2,Dresses
20338,872,52,,4,Knits
20339,1074,35,Darling dress!,5,Dresses
20340,1078,48,"Elegant, graceful, lovely",5,Dresses
20341,1078,26,Perfect dress!,5,Dresses
20342,872,35,Love this top,5,Knits
20343,857,34,Unimpressed,2,Knits
20344,872,54,Wrong for me,3,Knits
20345,872,30,Lovely tank,5,Knits
20346,872,47,Perfect summer tank!,5,Knits
20347,823,66,Print looks just like the photo,4,Blouses
20348,1078,23,Love this dress,5,Dresses
20349,1078,39,,5,Dresses
20350,871,50,Stylish top,4,Knits
20351,857,54,Not as expected,2,Knits
20352,1078,41,Easy elegance,5,Dresses
20353,872,44,Cute & comfy,4,Knits
20354,872,36,Casual comfort chic,5,Knits
20355,836,52,,3,Blouses
20356,1078,36,Must have summer dress for any occasion!,5,Dresses
20357,872,65,Loved it and wanted it but...,5,Knits
20358,836,48,Lovely interesting white top,5,Blouses
20359,1078,24,My new favorite dress,5,Dresses
20360,1078,32,Bring back the turquoise please!!,5,Dresses
20361,872,37,,5,Knits
20362,1078,39,So in love,5,Dresses
20363,909,58,"Love the feel, love the fit!",5,Fine gauge
20364,1078,47,Fit is spectacular!,5,Dresses
20365,1079,43,Amazing,5,Dresses
20366,322,33,Not true to size,4,Swim
20367,818,47,Beautiful color and texture; fun shape,4,Blouses
20368,862,43,,5,Knits
20369,1059,57,My new favorite work pants,5,Pants
20370,1059,65,Great design,5,Pants
20371,975,40,My carrie bradshaw jacket,5,Jackets
20372,1059,69,Love these pants!,5,Pants
20373,322,43,Definitely runs small,5,Swim
20374,1059,56,,5,Pants
20375,1059,42,Absolutely fabulous,5,Pants
20376,718,26,"Nice material , but runs large",3,Lounge
20377,862,56,So soft,5,Knits
20378,862,29,So soft and flattering,5,Knits
20379,1025,61,Comfortable and cute,5,Jeans
20380,975,33,Full sigourney weaver,5,Jackets
20381,1059,37,Excellent pair of trousers,5,Pants
20382,862,22,,5,Knits
20383,1025,40,Perfect for petites,5,Jeans
20384,936,67,Nice sweater.,4,Sweaters
20385,1025,62,Perfect size!,5,Jeans
20386,1059,25,,4,Pants
20387,975,57,Clown jacket.,1,Jackets
20388,862,67,Pretty top,4,Knits
20389,818,36,Order down,5,Blouses
20390,818,60,"Exactly as pictured, adorable spring top",5,Blouses
20391,975,23,Size it smartly,5,Jackets
20392,862,26,Comfortable,5,Knits
20393,862,30,Length is far too short,2,Knits
20394,1074,44,"Pretty, comfortable, functional",5,Dresses
20395,862,51,"Cute colors, cute tee",2,Knits
20396,1059,64,Love these!,5,Pants
20397,1059,34,Pretty and unique,5,Pants
20398,1095,24,"Casual, cute, easy",5,Dresses
20399,830,49,Pretty and casual top,5,Blouses
20400,1095,55,,5,Dresses
20401,1095,42,,4,Dresses
20402,1095,30,,4,Dresses
20403,1065,32,"Cute, bad fit!",3,Pants
20404,1095,44,Nice fit but there are issues,3,Dresses
20405,1095,33,Sizing is off,2,Dresses
20406,1095,70,Pretty but sizing and cut is way off,2,Dresses
20407,862,21,"Flattering, but odd feeling",3,Knits
20408,1065,29,"Great design, unfortunate zipper",4,Pants
20409,862,37,Perfection,5,Knits
20410,830,40,Better in person; size up,4,Blouses
20411,1095,30,Size up,5,Dresses
20412,830,29,Too boxy,3,Blouses
20413,858,83,Classic,5,Knits
20414,946,30,Darling but disappointing,3,Sweaters
20415,830,35,Tight in the chest,4,Blouses
20416,1082,58,,4,Dresses
20417,830,49,"So cute, but tricky fit",4,Blouses
20418,1095,30,Almost perfect,3,Dresses
20419,858,28,Runs small,3,Knits
20420,1095,63,Darling well made dress,5,Dresses
20421,859,39,Very pretty and comfortable,4,Knits
20422,461,23,Perfect cover-up,5,Swim
20423,1095,34,Unusually poor design by hd in paris,1,Dresses
20424,1095,22,So charming!,5,Dresses
20425,1095,31,Perfect summer dress,5,Dresses
20426,1095,29,"Armholes too big, gap",3,Dresses
20427,830,51,Short wasted and fun,4,Blouses
20428,1065,41,Xs fits like 00p,4,Pants
20429,867,48,Super cute!,5,Knits
20430,1095,56,Perfect little classic summer dress,5,Dresses
20431,1081,30,Lauzet t-shirt dress,4,Dresses
20432,830,38,Adorable but runs small,4,Blouses
20433,1095,34,"Tight in bust, sheer, and babydoll look",2,Dresses
20434,1065,43,Beautiful but not quite right,4,Pants
20435,1095,57,Loved the color and fabric but fit was not great,2,Dresses
20436,830,51,,5,Blouses
20437,1081,53,Not what i had hoped for,2,Dresses
20438,1065,38,Runs small and short waisted,3,Pants
20439,461,36,Perfect summer coverup,5,Swim
20440,1095,55,Loved!,5,Dresses
20441,946,34,Beautiful surpise backless sweater,5,Sweaters
20442,1095,26,"Perfect in theory, good in reality",4,Dresses
20443,1089,29,Not exactly as pictured,2,Dresses
20444,1094,51,,5,Dresses
20445,1089,22,So so lovely!,5,Dresses
20446,829,59,,5,Blouses
20447,829,49,,4,Blouses
20448,1059,53,Great pants that go with everything,5,Pants
20449,1091,33,"Absolutely beautiful, great quality",5,Dresses
20450,1095,33,It's still too short....,4,Dresses
20451,829,39,"Beautiful design; but, disappointing quality",2,Blouses
20452,829,39,Bof. (aka meh),3,Blouses
20453,1095,39,Wide and comfy,4,Dresses
20454,1091,40,Lovely dress,4,Dresses
20455,829,43,Pretty,5,Blouses
20456,1094,36,Nod to mod,5,Dresses
20457,1094,54,Classy,5,Dresses
20458,1094,24,Cuter than i expected,4,Dresses
20459,1094,69,Lovely...not on me,2,Dresses
20460,1091,83,Paris runway dress!,5,Dresses
20461,1095,46,You need to try this one on!,5,Dresses
20462,945,21,"Love the design, hate the itchiness!",3,Sweaters
20463,1095,30,,2,Dresses
20464,1095,72,So much to like,4,Dresses
20465,945,48,,2,Sweaters
20466,945,38,"Cute, but...",3,Sweaters
20467,829,38,Very flattering fit,5,Blouses
20468,1059,50,Very unflattering!,2,Pants
20469,1094,47,Has pockets,5,Dresses
20470,1095,50,More of an a-line than straight,2,Dresses
20471,1095,66,Perfect fall/winter,5,Dresses
20472,1095,30,Wardrobe staple,5,Dresses
20473,945,44,Unique design,3,Sweaters
20474,945,26,Too itchy,3,Sweaters
20475,1059,53,,5,Pants
20476,1059,52,For long slender legs,3,Pants
20477,870,34,"Really, really bad",3,Knits
20478,1078,35,Perfect for wedding season,5,Dresses
20479,860,44,Cute style,4,Knits
20480,941,31,My new favorite top!,5,Sweaters
20481,860,37,The perfect summer tee!,5,Knits
20482,954,25,,5,Sweaters
20483,834,40,Different than pictured,2,Blouses
20484,870,56,Runs small,5,Knits
20485,877,43,Fun embellishment!,4,Knits
20486,860,43,,5,Knits
20487,834,31,Perfect button down,5,Blouses
20488,872,37,Great top,5,Knits
20489,834,23,Darling,5,Blouses
20490,877,41,,5,Knits
20491,850,60,Beautiful basic for mild fall weather,4,Blouses
20492,850,47,,5,Blouses
20493,872,42,Loved it,5,Knits
20494,877,47,Looks like maternity wear,2,Knits
20495,877,59,Not that great,2,Knits
20496,850,45,Great for all shapes,5,Blouses
20497,936,55,Soft versatile=heaven,5,Sweaters
20498,870,53,Terrible fit,2,Knits
20499,877,59,"A good, all purpose summer shirt",4,Knits
20500,834,35,Maybe i have a long torso,3,Blouses
20501,860,48,Little overwhelming on me,4,Knits
20502,870,61,,1,Knits
20503,870,35,Top has a broad neckline.,3,Knits
20504,954,39,,5,Sweaters
20505,834,48,Fun work shirt,4,Blouses
20506,870,40,,1,Knits
20507,834,49,Nice blouse,4,Blouses
20508,872,58,Versatile and pretty,5,Knits
20509,834,43,Lovely fabric,5,Blouses
20510,872,45,,5,Knits
20511,872,56,Tts! thin fabric! just ok!,4,Knits
20512,870,60,Something's wrong,1,Knits
20513,870,35,Horrible fit,1,Knits
20514,834,40,"Great button down, runs small",4,Blouses
20515,870,27,No stretch,4,Knits
20516,834,37,Black and white is navy?,4,Blouses
20517,877,53,,3,Knits
20518,860,36,,2,Knits
20519,941,26,Perfect beachside sweater,5,Sweaters
20520,834,31,Very comfortable and cute,5,Blouses
20521,860,73,,5,Knits
20522,877,27,Lovely top,5,Knits
20523,877,56,Nothing special,2,Knits
20524,870,56,"One size is too big, the other too small!",3,Knits
20525,834,34,,5,Blouses
20526,834,52,Great piece!,5,Blouses
20527,850,36,Perfect top for going out or work,5,Blouses
20528,834,43,00 petite is way too short on the sides,2,Blouses
20529,870,48,Poor quality,3,Knits
20530,954,41,Odd fit,2,Sweaters
20531,834,36,So soft! and blue-er in person,4,Blouses
20532,834,33,Love it,4,Blouses
20533,834,28,Gorgeous red shirt!!,5,Blouses
20534,877,65,Cute shirt but runs large,2,Knits
20535,850,58,Silk blouse,5,Blouses
20536,872,43,,5,Knits
20537,877,26,Nice top,4,Knits
20538,877,37,Closet staple,4,Knits
20539,1059,75,Invites compliments,5,Pants
20540,1055,24,Good quality - poor design,2,Pants
20541,1146,52,Happy addition to fall wardrobe,4,Trend
20542,1053,38,Live in these,5,Pants
20543,499,35,Love it,5,Layering
20544,855,46,Prettier in person,5,Knits
20545,489,39,Cool for the summer,5,Pants
20546,1053,62,So comfy,5,Pants
20547,1053,66,Great fit,5,Pants
20548,867,64,,5,Knits
20549,945,25,Way too big and bulky,2,Sweaters
20550,867,54,Pretty tee,4,Knits
20551,867,30,,5,Knits
20552,867,31,Go to shirt for this busy mom,5,Knits
20553,867,25,Cute and comfy,4,Knits
20554,1017,41,Nice basic,4,Skirts
20555,1025,29,By the end of the day these jeans shimmy down =(,2,Jeans
20556,489,24,Size down ladies!,4,Pants
20557,756,56,,4,Lounge
20558,855,38,Hospital white lace on top of taupe sweatshirt,2,Knits
20559,1059,34,Silhouette not as great as pictured,3,Pants
20560,867,24,Great piece for layering,4,Knits
20561,198,28,Runs small,4,Swim
20562,1087,31,Fantastic,5,Dresses
20563,1055,40,"Soooo cute, but short rise.",1,Pants
20564,867,39,,4,Knits
20565,855,44,"Pretty, yet boxy",3,Knits
20566,1008,28,,2,Skirts
20567,867,27,This top looks amazing on the model- not me,2,Knits
20568,867,25,,4,Knits
20569,867,32,Dressed up dressed down,5,Knits
20570,1059,59,Didn't work for me,2,Pants
20571,198,46,L space estella hipsters,3,Swim
20572,1053,40,Great buy!,5,Pants
20573,1025,65,Truly worth every penny!,5,Jeans
20574,1053,61,Runs very small,4,Pants
20575,106,31,Not great quality :(,2,Sleep
20576,1053,34,Great casual staple,5,Pants
20577,1059,42,Best linen pants,5,Pants
20578,1059,36,"Cute, but...",3,Pants
20579,1059,39,Long,4,Pants
20580,924,46,Pretty but scratchy,3,Sweaters
20581,1059,38,Not got us curvy girls,4,Pants
20582,1055,56,I'm not there yet,4,Pants
20583,1059,39,Beautiful color (red/orange) and drape!,4,Pants
20584,1059,32,Ok pants,3,Pants
20585,67,52,,5,Layering
20586,814,66,Runs very small,1,Sleep
20587,835,43,Great tunic!,5,Blouses
20588,1118,63,Truly beautiful!,5,Outerwear
20589,984,48,Very impressed!,5,Jackets
20590,1059,36,Perfect so far...,5,Pants
20591,1100,25,Such an easy dress to wear!,5,Dresses
20592,1100,40,Beautiful pattern,4,Dresses
20593,1100,66,Exquisite print makes the dress even more fabulous,5,Dresses
20594,1059,45,,5,Pants
20595,1059,20,"Great, comfortable pants",4,Pants
20596,1059,30,Love these pants,5,Pants
20597,1030,45,On trend,4,Jeans
20598,860,32,Ugly design,1,Knits
20599,228,53,Great for around the house!,4,Legwear
20600,666,35,,5,Sleep
20601,860,32,The taupe is to die for,5,Knits
20602,1112,40,Snow bunny coat!,5,Outerwear
20603,920,42,"Overpriced, even on sale",2,Fine gauge
20604,1086,39,This is better in person,5,Dresses
20605,1066,57,Best pants ever,5,Pants
20606,860,48,Give it a pass,2,Knits
20607,416,37,No support = lots of side boob,4,Swim
20608,1066,64,Great crops,4,Pants
20609,938,34,Nice basic with details,5,Sweaters
20610,228,25,Love!,5,Legwear
20611,228,37,Great for around the house but nothing else,4,Legwear
20612,1030,39,So cozy,4,Jeans
20613,666,53,Great design and comfort,5,Sleep
20614,228,57,,4,Legwear
20615,921,38,Boho brilliance for below freezing temperatures,5,Sweaters
20616,1112,44,"Beautiful, elegant and soooo soft",5,Outerwear
20617,1030,40,Best jeans!!!!,5,Jeans
20618,1086,36,,5,Dresses
20619,860,33,Costume material,2,Knits
20620,1086,36,Poor quality,1,Dresses
20621,860,73,Cool for every figure,5,Knits
20622,860,43,"Comfy, flattering and beautiful!",5,Knits
20623,1066,40,Everyone needs a little blue pants,5,Pants
20624,1112,42,Beyond lovely,5,Outerwear
20625,1112,36,Amazing soft jacket,5,Outerwear
20626,860,34,,5,Knits
20627,666,36,Cute and comfortable,5,Sleep
20628,860,42,"Good idea, poor execution",2,Knits
20629,416,27,,5,Swim
20630,1112,52,Amazing coat/jacket,5,Outerwear
20631,1066,35,,5,Pants
20632,168,35,I wanted to fit to work!,4,Sleep
20633,1070,59,Perfect pants,5,Pants
20634,1084,54,Love love love!,4,Dresses
20635,984,39,Versatile jacket,5,Jackets
20636,1084,37,Love but runs small in the shoulders and bust,4,Dresses
20637,1070,32,,5,Pants
20638,830,51,Very femenine and pretty!,4,Blouses
20639,996,39,Skirt version of column dress,5,Skirts
20640,927,48,Beautiful!,5,Sweaters
20641,893,53,Dry clean only in casual top. no way!,3,Fine gauge
20642,1084,49,Best foot forward,5,Dresses
20643,1084,32,Great holiday dress!,5,Dresses
20644,984,32,"Too wide, too short",3,Jackets
20645,984,29,"Great, easy to wear jacket",5,Jackets
20646,984,41,Looks great on the photo but was too big for me,1,Jackets
20647,1084,58,Perfect dress!,5,Dresses
20648,996,32,"Beautiful design, poor quality",3,Skirts
20649,830,64,,1,Blouses
20650,168,63,Checkerboard sleep top,4,Sleep
20651,1084,34,"Had high hopes & really wanted to love it, but...",2,Dresses
20652,949,71,So cute and stylish!!,5,Sweaters
20653,984,31,Awesome jacket/blazer,4,Jackets
20654,984,57,Simple and clean,4,Jackets
20655,984,40,Cropped jacket,4,Jackets
20656,949,49,Perfect jacket,5,Sweaters
20657,949,58,,5,Sweaters
20658,830,39,Lampshade,1,Blouses
20659,1070,34,Hugs in the wrong places,2,Pants
20660,873,21,Terrific turtleneck tanktop,4,Knits
20661,921,38,Amazing find!,5,Sweaters
20662,726,48,Love,5,Lounge
20663,726,29,Love!,5,Lounge
20664,862,37,"Very comfy, cute, light top!",5,Knits
20665,833,59,Extremely delicate top,4,Blouses
20666,864,31,Too fitted at bottom,2,Knits
20667,864,32,Love this!,4,Knits
20668,833,39,I like it enough,4,Blouses
20669,945,39,Torn,3,Sweaters
